product_id,product_name,product_features,discount(%),price(INR),rating
3843,Lenovo Laptop Model 3843,"i5, 16GB RAM, 256GB SSD",23,115677,3.6
3844,Asus Mobile Model 3844,"50MP Camera, 4000mAh Battery, 5G",39,53574,3.7
3845,Acer Laptop Model 3845,"i5, 32GB RAM, 512GB SSD",17,63155,4.4
3846,Xiaomi Laptop Model 3846,"i7, 32GB RAM, 1TB SSD",29,137883,4.3
3847,Samsung Laptop Model 3847,"Ryzen 5, 32GB RAM, 256GB SSD",40,145606,4.8
3848,Asus Laptop Model 3848,"i5, 8GB RAM, 1TB SSD",31,126434,4.4
3849,Lenovo Laptop Model 3849,"Ryzen 5, 32GB RAM, 256GB SSD",14,109598,4.3
3850,Apple Smartwatch Model 3850,"GPS, AMOLED Display",47,124373,3.8
3851,Dell Smartwatch Model 3851,"GPS, LCD Display",14,131519,3.1
3852,Samsung Smartwatch Model 3852,"GPS, AMOLED Display",15,16637,4.9
3853,Acer Laptop Model 3853,"Ryzen 7, 32GB RAM, 256GB SSD",8,38790,4.2
3854,Apple Laptop Model 3854,"Ryzen 7, 32GB RAM, 1TB SSD",23,63119,3.9
3855,Acer Laptop Model 3855,"i7, 32GB RAM, 1TB SSD",42,118939,4.0
3856,Samsung Smartwatch Model 3856,"Heart Rate, AMOLED Display",36,17675,4.8
3857,HP Smartwatch Model 3857,"SpO2, AMOLED Display",30,108346,5.0
3858,OnePlus Laptop Model 3858,"Ryzen 7, 8GB RAM, 1TB SSD",19,79486,3.0
3859,Sony Laptop Model 3859,"Ryzen 5, 32GB RAM, 256GB SSD",29,131805,3.1
3860,Asus Mobile Model 3860,"108MP Camera, 6000mAh Battery, 5G",46,100915,3.3
3861,OnePlus Mobile Model 3861,"108MP Camera, 6000mAh Battery, 5G",7,52837,3.0
3862,HP Mobile Model 3862,"108MP Camera, 6000mAh Battery, 5G",29,81737,3.7
3863,Dell Laptop Model 3863,"Ryzen 7, 32GB RAM, 1TB SSD",45,28428,3.8
3864,Xiaomi Mobile Model 3864,"64MP Camera, 5000mAh Battery, 5G",18,82833,4.2
3865,HP Smartwatch Model 3865,"GPS, LCD Display",42,67571,3.5
3866,Lenovo Laptop Model 3866,"Ryzen 5, 16GB RAM, 512GB SSD",40,145342,3.6
3867,Xiaomi Smartwatch Model 3867,"GPS, LCD Display",29,15794,3.8
3868,Lenovo Laptop Model 3868,"Ryzen 7, 8GB RAM, 1TB SSD",46,101121,3.4
3869,Lenovo Mobile Model 3869,"64MP Camera, 5000mAh Battery, 5G",41,94122,3.7
3870,Dell Laptop Model 3870,"Ryzen 7, 8GB RAM, 1TB SSD",11,110815,3.4
3871,Samsung Smartwatch Model 3871,"GPS, LCD Display",14,32537,3.8
3872,OnePlus Smartwatch Model 3872,"GPS, AMOLED Display",21,16618,3.7
3873,HP Laptop Model 3873,"Ryzen 5, 8GB RAM, 256GB SSD",37,27804,3.9
3874,Asus Mobile Model 3874,"50MP Camera, 4000mAh Battery, 5G",43,22948,3.6
3875,Acer Mobile Model 3875,"64MP Camera, 6000mAh Battery, 5G",30,121823,3.6
3876,HP Mobile Model 3876,"108MP Camera, 5000mAh Battery, 5G",50,52281,4.8
3877,Acer Smartwatch Model 3877,"GPS, AMOLED Display",17,46163,4.2
3878,Acer Laptop Model 3878,"i7, 32GB RAM, 512GB SSD",49,38921,4.6
3879,Xiaomi Laptop Model 3879,"i5, 32GB RAM, 512GB SSD",31,49806,4.1
3880,Xiaomi Smartwatch Model 3880,"SpO2, AMOLED Display",29,59995,3.1
3881,Xiaomi Smartwatch Model 3881,"Heart Rate, LCD Display",23,17932,3.3
3882,HP Smartwatch Model 3882,"GPS, AMOLED Display",43,118747,3.5
3883,Asus Smartwatch Model 3883,"GPS, AMOLED Display",11,91425,4.0
3884,OnePlus Smartwatch Model 3884,"Heart Rate, AMOLED Display",20,100833,4.4
3885,Apple Laptop Model 3885,"i5, 8GB RAM, 256GB SSD",26,6641,4.6
3886,OnePlus Smartwatch Model 3886,"Heart Rate, LCD Display",30,44235,4.7
3887,Dell Laptop Model 3887,"i7, 8GB RAM, 256GB SSD",12,69987,4.7
3888,Lenovo Laptop Model 3888,"Ryzen 5, 16GB RAM, 256GB SSD",36,44117,3.8
3889,Xiaomi Laptop Model 3889,"i5, 32GB RAM, 1TB SSD",6,65634,3.1
3890,Samsung Smartwatch Model 3890,"Heart Rate, LCD Display",10,42601,4.3
3891,Dell Laptop Model 3891,"i5, 8GB RAM, 256GB SSD",42,33545,3.1
3892,Apple Mobile Model 3892,"64MP Camera, 6000mAh Battery, 5G",42,19369,3.2
3893,Samsung Smartwatch Model 3893,"Heart Rate, AMOLED Display",46,50130,3.8
3894,Xiaomi Smartwatch Model 3894,"SpO2, LCD Display",33,93235,3.5
3895,Dell Mobile Model 3895,"50MP Camera, 4000mAh Battery, 5G",25,16153,3.5
3896,Samsung Mobile Model 3896,"108MP Camera, 4000mAh Battery, 5G",28,59122,4.2
3897,Apple Mobile Model 3897,"108MP Camera, 4000mAh Battery, 5G",23,63405,3.1
3898,Acer Laptop Model 3898,"Ryzen 7, 32GB RAM, 256GB SSD",27,51930,3.6
3899,HP Smartwatch Model 3899,"GPS, LCD Display",11,57723,4.4
3900,Samsung Mobile Model 3900,"50MP Camera, 5000mAh Battery, 5G",42,81962,4.7
3901,Dell Mobile Model 3901,"64MP Camera, 4000mAh Battery, 5G",28,135313,3.9
3902,Apple Laptop Model 3902,"Ryzen 5, 16GB RAM, 512GB SSD",43,96859,3.1
3903,Samsung Laptop Model 3903,"Ryzen 7, 32GB RAM, 1TB SSD",20,78975,4.4
3904,Xiaomi Laptop Model 3904,"Ryzen 5, 32GB RAM, 512GB SSD",23,95393,4.3
3905,Samsung Smartwatch Model 3905,"SpO2, LCD Display",7,41830,3.4
3906,OnePlus Mobile Model 3906,"64MP Camera, 5000mAh Battery, 5G",33,142132,3.8
3907,HP Laptop Model 3907,"i5, 16GB RAM, 256GB SSD",31,19134,3.2
3908,Samsung Laptop Model 3908,"Ryzen 5, 32GB RAM, 512GB SSD",25,99633,4.5
3909,Apple Mobile Model 3909,"50MP Camera, 6000mAh Battery, 5G",27,56989,4.3
3910,OnePlus Laptop Model 3910,"Ryzen 7, 8GB RAM, 512GB SSD",22,72778,3.1
3911,Xiaomi Smartwatch Model 3911,"SpO2, AMOLED Display",41,145040,4.3
3912,Asus Smartwatch Model 3912,"GPS, AMOLED Display",19,98508,3.0
3913,Dell Laptop Model 3913,"i5, 16GB RAM, 512GB SSD",30,28964,3.5
3914,Asus Mobile Model 3914,"108MP Camera, 6000mAh Battery, 5G",11,118765,3.0
3915,HP Mobile Model 3915,"50MP Camera, 5000mAh Battery, 5G",38,106416,4.0
3916,Lenovo Mobile Model 3916,"50MP Camera, 6000mAh Battery, 5G",6,84251,3.4
3917,Asus Smartwatch Model 3917,"Heart Rate, AMOLED Display",11,138846,4.7
3918,Acer Mobile Model 3918,"108MP Camera, 4000mAh Battery, 5G",49,104264,3.1
3919,HP Mobile Model 3919,"64MP Camera, 5000mAh Battery, 5G",50,79118,3.0
3920,Lenovo Smartwatch Model 3920,"SpO2, LCD Display",25,84196,3.6
3921,OnePlus Smartwatch Model 3921,"GPS, LCD Display",14,40971,3.1
3922,Dell Laptop Model 3922,"Ryzen 7, 32GB RAM, 512GB SSD",30,54963,4.2
3923,Asus Smartwatch Model 3923,"Heart Rate, LCD Display",12,43909,3.3
3924,HP Laptop Model 3924,"i5, 8GB RAM, 256GB SSD",28,10753,4.9
3925,Sony Mobile Model 3925,"50MP Camera, 4000mAh Battery, 5G",50,99067,4.1
3926,Sony Laptop Model 3926,"i5, 32GB RAM, 256GB SSD",14,51310,4.9
3927,Acer Mobile Model 3927,"108MP Camera, 5000mAh Battery, 5G",47,126111,4.7
3928,Dell Laptop Model 3928,"i5, 16GB RAM, 512GB SSD",32,80603,4.3
3929,Apple Laptop Model 3929,"Ryzen 5, 8GB RAM, 1TB SSD",19,52074,4.9
3930,Xiaomi Mobile Model 3930,"108MP Camera, 5000mAh Battery, 5G",30,44230,3.7
3931,Dell Mobile Model 3931,"64MP Camera, 4000mAh Battery, 5G",31,91971,3.1
3932,Xiaomi Mobile Model 3932,"108MP Camera, 4000mAh Battery, 5G",26,18811,4.9
3933,Lenovo Laptop Model 3933,"Ryzen 7, 16GB RAM, 1TB SSD",49,73661,3.9
3934,Acer Mobile Model 3934,"50MP Camera, 6000mAh Battery, 5G",38,43164,3.9
3935,Samsung Mobile Model 3935,"50MP Camera, 5000mAh Battery, 5G",21,9618,3.3
3936,Asus Mobile Model 3936,"50MP Camera, 6000mAh Battery, 5G",46,149376,3.8
3937,Acer Laptop Model 3937,"i5, 32GB RAM, 512GB SSD",10,19133,3.0
3938,Lenovo Laptop Model 3938,"Ryzen 7, 8GB RAM, 256GB SSD",47,50263,4.1
3939,HP Smartwatch Model 3939,"GPS, LCD Display",37,93622,3.5
3940,Sony Laptop Model 3940,"i7, 8GB RAM, 512GB SSD",41,138836,4.5
3941,Asus Smartwatch Model 3941,"Heart Rate, LCD Display",35,84018,4.9
3942,OnePlus Smartwatch Model 3942,"GPS, AMOLED Display",16,12466,3.8
3943,Xiaomi Laptop Model 3943,"i5, 32GB RAM, 256GB SSD",37,39152,3.4
3944,OnePlus Mobile Model 3944,"64MP Camera, 6000mAh Battery, 5G",15,125386,4.0
3945,OnePlus Laptop Model 3945,"Ryzen 7, 8GB RAM, 256GB SSD",42,75596,3.0
3946,Apple Laptop Model 3946,"Ryzen 7, 32GB RAM, 256GB SSD",22,134148,3.1
3947,Apple Laptop Model 3947,"i5, 16GB RAM, 1TB SSD",36,136236,3.2
3948,HP Smartwatch Model 3948,"SpO2, AMOLED Display",23,27462,3.9
3949,Lenovo Smartwatch Model 3949,"SpO2, LCD Display",48,111572,3.1
3950,Apple Smartwatch Model 3950,"SpO2, AMOLED Display",46,35899,4.9
3951,HP Smartwatch Model 3951,"SpO2, AMOLED Display",11,77403,4.0
3952,Samsung Mobile Model 3952,"108MP Camera, 5000mAh Battery, 5G",25,31896,4.3
3953,HP Laptop Model 3953,"i5, 32GB RAM, 256GB SSD",6,51457,3.3
3954,Lenovo Smartwatch Model 3954,"GPS, AMOLED Display",19,79598,4.5
3955,Dell Laptop Model 3955,"Ryzen 7, 16GB RAM, 512GB SSD",29,127529,4.2
3956,Apple Laptop Model 3956,"Ryzen 7, 16GB RAM, 1TB SSD",34,48045,4.3
3957,HP Mobile Model 3957,"108MP Camera, 6000mAh Battery, 5G",22,94594,3.2
3958,OnePlus Mobile Model 3958,"108MP Camera, 4000mAh Battery, 5G",50,17074,4.8
3959,Apple Mobile Model 3959,"50MP Camera, 4000mAh Battery, 5G",44,128013,3.5
3960,Asus Laptop Model 3960,"i5, 32GB RAM, 512GB SSD",35,139526,3.8
3961,Asus Smartwatch Model 3961,"GPS, LCD Display",35,48697,3.2
3962,OnePlus Laptop Model 3962,"Ryzen 5, 8GB RAM, 512GB SSD",15,149776,4.7
3963,Dell Smartwatch Model 3963,"Heart Rate, LCD Display",19,91854,4.0
3964,OnePlus Laptop Model 3964,"Ryzen 7, 16GB RAM, 256GB SSD",32,132569,4.9
3965,Samsung Laptop Model 3965,"i5, 32GB RAM, 256GB SSD",35,102917,4.2
3966,Xiaomi Smartwatch Model 3966,"Heart Rate, AMOLED Display",33,25379,4.6
3967,OnePlus Laptop Model 3967,"Ryzen 5, 32GB RAM, 256GB SSD",7,32469,4.4
3968,Acer Mobile Model 3968,"64MP Camera, 5000mAh Battery, 5G",27,99418,3.3
3969,OnePlus Mobile Model 3969,"64MP Camera, 6000mAh Battery, 5G",21,147733,3.9
3970,Lenovo Smartwatch Model 3970,"SpO2, LCD Display",45,96620,3.0
3971,Asus Mobile Model 3971,"50MP Camera, 4000mAh Battery, 5G",28,29014,4.8
3972,HP Mobile Model 3972,"64MP Camera, 5000mAh Battery, 5G",15,98394,4.2
3973,Dell Mobile Model 3973,"108MP Camera, 4000mAh Battery, 5G",47,70988,3.9
3974,Asus Smartwatch Model 3974,"SpO2, LCD Display",41,31891,3.1
3975,OnePlus Laptop Model 3975,"Ryzen 5, 32GB RAM, 256GB SSD",12,52696,4.6
3976,Apple Mobile Model 3976,"64MP Camera, 6000mAh Battery, 5G",32,42836,3.7
3977,Apple Laptop Model 3977,"Ryzen 7, 32GB RAM, 1TB SSD",43,62424,3.6
3978,Acer Mobile Model 3978,"108MP Camera, 5000mAh Battery, 5G",43,127599,4.0
3979,Dell Laptop Model 3979,"Ryzen 5, 16GB RAM, 256GB SSD",47,71199,4.2
3980,Asus Mobile Model 3980,"108MP Camera, 4000mAh Battery, 5G",45,40268,4.9
3981,Dell Smartwatch Model 3981,"SpO2, LCD Display",46,110162,4.3
3982,Xiaomi Mobile Model 3982,"64MP Camera, 6000mAh Battery, 5G",28,82268,4.5
3983,Samsung Smartwatch Model 3983,"Heart Rate, AMOLED Display",38,146468,3.0
3984,Acer Laptop Model 3984,"i5, 16GB RAM, 512GB SSD",27,68871,4.5
3985,Samsung Mobile Model 3985,"64MP Camera, 4000mAh Battery, 5G",45,36752,4.8
3986,OnePlus Laptop Model 3986,"i5, 8GB RAM, 1TB SSD",31,133786,3.6
3987,Sony Laptop Model 3987,"Ryzen 5, 8GB RAM, 512GB SSD",31,124476,5.0
3988,Acer Laptop Model 3988,"i5, 16GB RAM, 1TB SSD",45,74217,3.7
3989,Sony Mobile Model 3989,"64MP Camera, 4000mAh Battery, 5G",19,130783,3.8
3990,OnePlus Smartwatch Model 3990,"SpO2, LCD Display",20,116863,3.7
3991,Samsung Laptop Model 3991,"i5, 8GB RAM, 256GB SSD",12,133083,3.8
3992,Asus Laptop Model 3992,"i5, 16GB RAM, 256GB SSD",17,82994,3.7
3993,Dell Laptop Model 3993,"Ryzen 5, 16GB RAM, 512GB SSD",30,141693,4.5
3994,Asus Laptop Model 3994,"i7, 8GB RAM, 1TB SSD",23,115921,3.8
3995,Apple Laptop Model 3995,"i7, 16GB RAM, 256GB SSD",49,118907,4.6
3996,OnePlus Laptop Model 3996,"Ryzen 5, 8GB RAM, 1TB SSD",18,59915,3.1
3997,OnePlus Smartwatch Model 3997,"Heart Rate, LCD Display",5,30486,3.2
3998,Apple Smartwatch Model 3998,"SpO2, AMOLED Display",35,34530,4.4
3999,Sony Laptop Model 3999,"Ryzen 7, 16GB RAM, 1TB SSD",24,94066,3.2
4000,Apple Mobile Model 4000,"50MP Camera, 5000mAh Battery, 5G",10,122045,4.6
4001,OnePlus Mobile Model 4001,"64MP Camera, 4000mAh Battery, 5G",48,45880,4.4
4002,OnePlus Mobile Model 4002,"50MP Camera, 6000mAh Battery, 5G",16,9609,4.3
4003,Sony Smartwatch Model 4003,"GPS, LCD Display",15,66573,4.5
4004,Lenovo Laptop Model 4004,"i5, 16GB RAM, 256GB SSD",44,30014,3.6
4005,Xiaomi Laptop Model 4005,"Ryzen 5, 16GB RAM, 256GB SSD",21,55337,3.6
4006,Lenovo Laptop Model 4006,"i7, 32GB RAM, 256GB SSD",14,133174,3.6
4007,Acer Laptop Model 4007,"i5, 16GB RAM, 1TB SSD",18,44926,4.1
4008,Samsung Mobile Model 4008,"108MP Camera, 4000mAh Battery, 5G",28,114292,4.7
4009,Xiaomi Mobile Model 4009,"64MP Camera, 4000mAh Battery, 5G",37,22126,3.5
4010,Asus Smartwatch Model 4010,"SpO2, AMOLED Display",19,77519,3.5
4011,Samsung Mobile Model 4011,"50MP Camera, 6000mAh Battery, 5G",31,31873,4.5
4012,HP Laptop Model 4012,"Ryzen 7, 32GB RAM, 1TB SSD",7,6383,4.0
4013,HP Mobile Model 4013,"108MP Camera, 4000mAh Battery, 5G",26,109823,3.1
4014,Sony Mobile Model 4014,"64MP Camera, 6000mAh Battery, 5G",49,64055,4.0
4015,Samsung Smartwatch Model 4015,"Heart Rate, AMOLED Display",9,56254,4.4
4016,Acer Mobile Model 4016,"108MP Camera, 4000mAh Battery, 5G",13,67107,3.3
4017,Apple Laptop Model 4017,"Ryzen 7, 16GB RAM, 512GB SSD",11,88842,3.4
4018,Acer Smartwatch Model 4018,"GPS, AMOLED Display",10,83896,4.5
4019,Lenovo Smartwatch Model 4019,"SpO2, AMOLED Display",23,18286,3.2
4020,Asus Smartwatch Model 4020,"Heart Rate, AMOLED Display",49,91379,4.5
4021,Samsung Laptop Model 4021,"i5, 32GB RAM, 1TB SSD",22,19020,4.4
4022,Lenovo Laptop Model 4022,"i7, 32GB RAM, 256GB SSD",40,18557,4.9
4023,Lenovo Mobile Model 4023,"108MP Camera, 6000mAh Battery, 5G",36,31489,3.9
4024,Samsung Laptop Model 4024,"Ryzen 5, 8GB RAM, 256GB SSD",32,84491,3.8
4025,Sony Smartwatch Model 4025,"GPS, AMOLED Display",31,146516,4.6
4026,HP Mobile Model 4026,"108MP Camera, 4000mAh Battery, 5G",38,43059,4.8
4027,Xiaomi Mobile Model 4027,"50MP Camera, 6000mAh Battery, 5G",37,11736,3.6
4028,Apple Mobile Model 4028,"108MP Camera, 4000mAh Battery, 5G",30,146427,4.3
4029,HP Mobile Model 4029,"50MP Camera, 5000mAh Battery, 5G",11,16387,3.4
4030,OnePlus Laptop Model 4030,"Ryzen 5, 8GB RAM, 512GB SSD",8,66479,4.5
4031,Xiaomi Mobile Model 4031,"108MP Camera, 4000mAh Battery, 5G",31,19346,3.6
4032,Asus Smartwatch Model 4032,"Heart Rate, LCD Display",29,60062,3.5
4033,HP Mobile Model 4033,"108MP Camera, 5000mAh Battery, 5G",48,75305,4.3
4034,Lenovo Mobile Model 4034,"108MP Camera, 5000mAh Battery, 5G",24,133739,3.7
4035,Acer Smartwatch Model 4035,"SpO2, LCD Display",18,35005,3.7
4036,Apple Smartwatch Model 4036,"Heart Rate, AMOLED Display",19,134286,4.2
4037,OnePlus Smartwatch Model 4037,"SpO2, LCD Display",25,85908,4.3
4038,Xiaomi Laptop Model 4038,"i5, 8GB RAM, 1TB SSD",29,62418,3.4
4039,Lenovo Mobile Model 4039,"50MP Camera, 6000mAh Battery, 5G",7,143337,4.7
4040,HP Laptop Model 4040,"Ryzen 7, 8GB RAM, 1TB SSD",14,34216,4.7
4041,Samsung Mobile Model 4041,"108MP Camera, 4000mAh Battery, 5G",47,96835,3.0
4042,Asus Laptop Model 4042,"i7, 8GB RAM, 1TB SSD",36,31298,4.7
4043,OnePlus Mobile Model 4043,"64MP Camera, 6000mAh Battery, 5G",32,61537,3.2
4044,Xiaomi Smartwatch Model 4044,"GPS, AMOLED Display",21,34729,3.7
4045,OnePlus Laptop Model 4045,"Ryzen 5, 16GB RAM, 256GB SSD",48,21712,4.1
4046,HP Smartwatch Model 4046,"GPS, AMOLED Display",19,100837,3.5
4047,Lenovo Laptop Model 4047,"Ryzen 7, 32GB RAM, 1TB SSD",47,10132,4.7
4048,Dell Smartwatch Model 4048,"GPS, AMOLED Display",5,139909,4.2
4049,Apple Laptop Model 4049,"i7, 16GB RAM, 512GB SSD",24,39711,4.1
4050,Sony Laptop Model 4050,"i5, 8GB RAM, 256GB SSD",23,69652,4.1
4051,Lenovo Smartwatch Model 4051,"Heart Rate, AMOLED Display",11,35709,4.9
4052,Apple Mobile Model 4052,"108MP Camera, 5000mAh Battery, 5G",46,34843,4.4
4053,Samsung Smartwatch Model 4053,"SpO2, LCD Display",23,68093,4.0
4054,Asus Mobile Model 4054,"108MP Camera, 4000mAh Battery, 5G",43,90566,3.9
4055,HP Smartwatch Model 4055,"SpO2, LCD Display",46,90950,4.4
4056,Apple Laptop Model 4056,"i5, 16GB RAM, 256GB SSD",36,66278,4.5
4057,Xiaomi Mobile Model 4057,"64MP Camera, 5000mAh Battery, 5G",47,36411,4.3
4058,Dell Laptop Model 4058,"Ryzen 7, 16GB RAM, 512GB SSD",22,142110,3.6
4059,Sony Laptop Model 4059,"Ryzen 5, 8GB RAM, 1TB SSD",12,29585,3.8
4060,Sony Mobile Model 4060,"108MP Camera, 5000mAh Battery, 5G",31,115544,3.1
4061,Sony Smartwatch Model 4061,"Heart Rate, AMOLED Display",20,149601,4.4
4062,Acer Smartwatch Model 4062,"Heart Rate, AMOLED Display",6,72693,4.9
4063,HP Mobile Model 4063,"64MP Camera, 5000mAh Battery, 5G",19,92841,3.9
4064,Sony Mobile Model 4064,"50MP Camera, 5000mAh Battery, 5G",49,53885,4.6
4065,Lenovo Laptop Model 4065,"i7, 32GB RAM, 256GB SSD",26,6023,3.0
4066,Acer Laptop Model 4066,"i5, 32GB RAM, 256GB SSD",27,81709,4.6
4067,Dell Mobile Model 4067,"50MP Camera, 5000mAh Battery, 5G",25,74797,4.3
4068,Asus Mobile Model 4068,"108MP Camera, 6000mAh Battery, 5G",21,79106,4.1
4069,Dell Mobile Model 4069,"108MP Camera, 5000mAh Battery, 5G",7,84877,4.5
4070,Acer Laptop Model 4070,"i5, 8GB RAM, 256GB SSD",24,77032,3.4
4071,HP Smartwatch Model 4071,"SpO2, LCD Display",33,137116,4.3
4072,Xiaomi Mobile Model 4072,"50MP Camera, 5000mAh Battery, 5G",43,6659,3.0
4073,HP Laptop Model 4073,"Ryzen 7, 32GB RAM, 512GB SSD",32,40427,3.7
4074,Asus Laptop Model 4074,"i7, 32GB RAM, 1TB SSD",41,15959,4.7
4075,Xiaomi Laptop Model 4075,"Ryzen 7, 16GB RAM, 256GB SSD",6,16430,3.5
4076,Asus Laptop Model 4076,"i7, 32GB RAM, 256GB SSD",26,111087,4.7
4077,Asus Mobile Model 4077,"108MP Camera, 5000mAh Battery, 5G",14,86492,4.1
4078,Acer Laptop Model 4078,"Ryzen 7, 32GB RAM, 512GB SSD",10,20882,4.4
4079,OnePlus Smartwatch Model 4079,"Heart Rate, LCD Display",19,58072,4.0
4080,Apple Laptop Model 4080,"i5, 32GB RAM, 512GB SSD",26,101212,3.6
4081,Asus Mobile Model 4081,"50MP Camera, 6000mAh Battery, 5G",42,37597,3.6
4082,Apple Laptop Model 4082,"Ryzen 7, 16GB RAM, 512GB SSD",18,60604,3.7
4083,Apple Mobile Model 4083,"108MP Camera, 6000mAh Battery, 5G",48,118126,4.2
4084,Sony Smartwatch Model 4084,"Heart Rate, AMOLED Display",11,36280,3.7
4085,HP Mobile Model 4085,"50MP Camera, 5000mAh Battery, 5G",6,123295,4.3
4086,Lenovo Mobile Model 4086,"50MP Camera, 5000mAh Battery, 5G",30,149668,4.8
4087,Apple Mobile Model 4087,"50MP Camera, 5000mAh Battery, 5G",37,140152,4.4
4088,HP Smartwatch Model 4088,"GPS, AMOLED Display",28,71389,4.4
4089,Sony Laptop Model 4089,"Ryzen 7, 8GB RAM, 1TB SSD",27,79174,3.5
4090,Dell Laptop Model 4090,"i5, 32GB RAM, 1TB SSD",21,52248,4.7
4091,Dell Laptop Model 4091,"i7, 32GB RAM, 1TB SSD",42,129337,4.9
4092,Acer Laptop Model 4092,"Ryzen 7, 8GB RAM, 256GB SSD",16,137241,4.0
4093,Lenovo Laptop Model 4093,"i5, 32GB RAM, 256GB SSD",8,58116,3.3
4094,OnePlus Smartwatch Model 4094,"SpO2, LCD Display",41,77112,4.7
4095,Sony Mobile Model 4095,"64MP Camera, 5000mAh Battery, 5G",29,21641,3.7
4096,Apple Laptop Model 4096,"i5, 16GB RAM, 256GB SSD",44,111131,4.1
4097,Lenovo Smartwatch Model 4097,"Heart Rate, AMOLED Display",31,71332,3.4
4098,Acer Mobile Model 4098,"108MP Camera, 6000mAh Battery, 5G",47,64081,4.9
4099,Lenovo Laptop Model 4099,"Ryzen 7, 8GB RAM, 512GB SSD",38,42487,4.3
4100,Apple Smartwatch Model 4100,"GPS, LCD Display",47,50504,4.9
4101,Dell Laptop Model 4101,"Ryzen 7, 8GB RAM, 512GB SSD",5,29697,3.5
4102,HP Mobile Model 4102,"50MP Camera, 6000mAh Battery, 5G",36,85461,4.9
4103,Lenovo Mobile Model 4103,"50MP Camera, 5000mAh Battery, 5G",6,139318,3.0
4104,Samsung Laptop Model 4104,"i7, 32GB RAM, 256GB SSD",23,11180,4.4
4105,Samsung Smartwatch Model 4105,"SpO2, LCD Display",28,20027,4.2
4106,Apple Laptop Model 4106,"i7, 16GB RAM, 512GB SSD",36,135532,4.1
4107,Acer Mobile Model 4107,"108MP Camera, 5000mAh Battery, 5G",24,104220,3.2
4108,Sony Laptop Model 4108,"i7, 8GB RAM, 1TB SSD",30,32641,4.3
4109,Lenovo Laptop Model 4109,"Ryzen 5, 16GB RAM, 256GB SSD",9,30459,4.7
4110,Lenovo Mobile Model 4110,"108MP Camera, 6000mAh Battery, 5G",39,14875,3.1
4111,Acer Mobile Model 4111,"50MP Camera, 5000mAh Battery, 5G",43,123500,4.5
4112,Xiaomi Smartwatch Model 4112,"SpO2, LCD Display",26,123727,3.6
4113,Apple Mobile Model 4113,"64MP Camera, 6000mAh Battery, 5G",18,114951,4.3
4114,Xiaomi Laptop Model 4114,"i7, 32GB RAM, 1TB SSD",38,114684,3.0
4115,Dell Laptop Model 4115,"Ryzen 5, 8GB RAM, 1TB SSD",35,69273,4.1
4116,Dell Mobile Model 4116,"64MP Camera, 6000mAh Battery, 5G",39,28570,4.7
4117,OnePlus Smartwatch Model 4117,"Heart Rate, AMOLED Display",43,14918,3.0
4118,Apple Laptop Model 4118,"i7, 16GB RAM, 512GB SSD",14,103173,4.5
4119,Sony Smartwatch Model 4119,"Heart Rate, AMOLED Display",39,128029,4.3
4120,Apple Laptop Model 4120,"Ryzen 7, 8GB RAM, 1TB SSD",8,42533,4.4
4121,Xiaomi Smartwatch Model 4121,"Heart Rate, LCD Display",16,89946,4.0
4122,Acer Laptop Model 4122,"Ryzen 5, 32GB RAM, 512GB SSD",20,109264,3.4
4123,Acer Smartwatch Model 4123,"SpO2, AMOLED Display",40,13919,4.5
4124,Apple Mobile Model 4124,"50MP Camera, 4000mAh Battery, 5G",22,57882,3.0
4125,Sony Smartwatch Model 4125,"SpO2, AMOLED Display",6,96314,3.2
4126,Samsung Laptop Model 4126,"Ryzen 7, 16GB RAM, 1TB SSD",20,69611,3.2
4127,Dell Smartwatch Model 4127,"GPS, LCD Display",18,124004,3.2
4128,Apple Laptop Model 4128,"i5, 8GB RAM, 512GB SSD",11,61173,3.3
4129,Sony Smartwatch Model 4129,"SpO2, LCD Display",29,87886,3.9
4130,HP Laptop Model 4130,"Ryzen 7, 32GB RAM, 1TB SSD",33,6413,4.6
4131,Dell Smartwatch Model 4131,"GPS, LCD Display",21,67444,4.9
4132,Lenovo Laptop Model 4132,"i7, 32GB RAM, 1TB SSD",17,76708,3.4
4133,Xiaomi Mobile Model 4133,"108MP Camera, 6000mAh Battery, 5G",41,9478,4.7
4134,OnePlus Laptop Model 4134,"Ryzen 5, 16GB RAM, 256GB SSD",8,48284,3.3
4135,Acer Smartwatch Model 4135,"SpO2, AMOLED Display",29,46472,3.6
4136,Sony Smartwatch Model 4136,"Heart Rate, LCD Display",16,139975,3.2
4137,Xiaomi Smartwatch Model 4137,"SpO2, AMOLED Display",18,88526,3.1
4138,OnePlus Mobile Model 4138,"64MP Camera, 4000mAh Battery, 5G",29,136373,3.2
4139,Asus Smartwatch Model 4139,"SpO2, AMOLED Display",50,31308,3.6
4140,Apple Mobile Model 4140,"64MP Camera, 5000mAh Battery, 5G",17,67357,4.9
4141,Lenovo Mobile Model 4141,"108MP Camera, 4000mAh Battery, 5G",26,11753,3.9
4142,Apple Smartwatch Model 4142,"SpO2, LCD Display",32,17027,3.3
4143,Lenovo Mobile Model 4143,"50MP Camera, 6000mAh Battery, 5G",17,63335,4.1
4144,Lenovo Laptop Model 4144,"i5, 8GB RAM, 256GB SSD",30,99763,3.5
4145,Apple Mobile Model 4145,"64MP Camera, 4000mAh Battery, 5G",13,15559,3.8
